id,agent_past_pos,robot_past_pos,predicted_target_pos
124,"[[3.11, 2.98, 2.8, 2.65, 2.43, 2.24, 2.09, 1.97, 1.96, 1.96], [4.43, 4.43, 4.43, 4.4399999999999995, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999]]","[[6.503246205030849, 6.323364582920664, 6.143369756479987, 5.963396671084423, 5.783528331260102, 5.603787797823628, 5.424177402242009, 5.244701667367124, 5.065356246580058, 4.886156812088416], [4.2140167819407575, 4.220543804769626, 4.221908522539119, 4.2187958816666296, 4.211912544624009, 4.2022512486461325, 4.190414619099925, 4.176686524143955, 4.161349639104605, 4.144391965977801]]","[0.6202557233738162, 3.384427976719988]"
125,"[[2.98, 2.8, 2.65, 2.43, 2.24, 2.09, 1.97, 1.96, 1.96, 1.96], [4.43, 4.43, 4.4399999999999995, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999]]","[[6.323364582920664, 6.143369756479987, 5.963396671084423, 5.783528331260102, 5.603787797823628, 5.424177402242009, 5.244701667367124, 5.065356246580058, 4.886156812088416, 4.707132801071505], [4.220543804769626, 4.221908522539119, 4.2187958816666296, 4.211912544624009, 4.2022512486461325, 4.190414619099925, 4.176686524143955, 4.161349639104605, 4.144391965977801, 4.1256728987089195]]","[0.8736262169040243, 3.3836497287145653]"
126,"[[2.8, 2.65, 2.43, 2.24, 2.09, 1.97, 1.96, 1.96, 1.96, 2.0], [4.43, 4.4399999999999995, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999]]","[[6.143369756479987, 5.963396671084423, 5.783528331260102, 5.603787797823628, 5.424177402242009, 5.244701667367124, 5.065356246580058, 4.886156812088416, 4.707132801071505, 4.528314006499744], [4.221908522539119, 4.2187958816666296, 4.211912544624009, 4.2022512486461325, 4.190414619099925, 4.176686524143955, 4.161349639104605, 4.144391965977801, 4.1256728987089195, 4.10508555531784]]","[1.2027026535792116, 3.388830724957427]"
127,"[[2.65, 2.43, 2.24, 2.09, 1.97, 1.96, 1.96, 1.96, 2.0, 2.3], [4.4399999999999995, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999]]","[[5.963396671084423, 5.783528331260102, 5.603787797823628, 5.424177402242009, 5.244701667367124, 5.065356246580058, 4.886156812088416, 4.707132801071505, 4.528314006499744, 4.349748344569945], [4.2187958816666296, 4.211912544624009, 4.2022512486461325, 4.190414619099925, 4.176686524143955, 4.161349639104605, 4.144391965977801, 4.1256728987089195, 4.10508555531784, 4.08240727541012]]","[1.7399749471242663, 3.441802064152186]"
128,"[[2.43, 2.24, 2.09, 1.97, 1.96, 1.96, 1.96, 2.0, 2.3, 2.8], [4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999]]","[[5.783528331260102, 5.603787797823628, 5.424177402242009, 5.244701667367124, 5.065356246580058, 4.886156812088416, 4.707132801071505, 4.528314006499744, 4.349748344569945, 4.17151076188865], [4.211912544624009, 4.2022512486461325, 4.190414619099925, 4.176686524143955, 4.161349639104605, 4.144391965977801, 4.1256728987089195, 4.10508555531784, 4.08240727541012, 4.057280315388488]]","[2.5580750166493926, 3.607665194500732]"
129,"[[2.24, 2.09, 1.97, 1.96, 1.96, 1.96, 2.0, 2.3, 2.8, 3.21], [4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.47]]","[[5.603787797823628, 5.424177402242009, 5.244701667367124, 5.065356246580058, 4.886156812088416, 4.707132801071505, 4.528314006499744, 4.349748344569945, 4.17151076188865, 3.993692603918349], [4.2022512486461325, 4.190414619099925, 4.176686524143955, 4.161349639104605, 4.144391965977801, 4.1256728987089195, 4.10508555531784, 4.08240727541012, 4.057280315388488, 4.029339257855731]]","[3.4509259136641375, 3.814905632515269]"
130,"[[2.09, 1.97, 1.96, 1.96, 1.96, 2.0, 2.3, 2.8, 3.21, 3.52], [4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.47, 4.499999999999999]]","[[5.424177402242009, 5.244701667367124, 5.065356246580058, 4.886156812088416, 4.707132801071505, 4.528314006499744, 4.349748344569945, 4.17151076188865, 3.993692603918349, 3.9285606010878436], [4.190414619099925, 4.176686524143955, 4.161349639104605, 4.144391965977801, 4.1256728987089195, 4.10508555531784, 4.08240727541012, 4.057280315388488, 4.029339257855731, 4.003607222814876]]","[4.36890699109677, 4.213634962220508]"
131,"[[1.97, 1.96, 1.96, 1.96, 2.0, 2.3, 2.8, 3.21, 3.52, 3.72], [4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.47, 4.499999999999999, 4.499999999999999]]","[[5.244701667367124, 5.065356246580058, 4.886156812088416, 4.707132801071505, 4.528314006499744, 4.349748344569945, 4.17151076188865, 3.993692603918349, 3.9285606010878436, 3.981402167888915], [4.176686524143955, 4.161349639104605, 4.144391965977801, 4.1256728987089195, 4.10508555531784, 4.08240727541012, 4.057280315388488, 4.029339257855731, 4.003607222814876, 4.028810551543551]]","[4.789035329433714, 3.6803871301606472]"
132,"[[1.96, 1.96, 1.96, 2.0, 2.3, 2.8, 3.21, 3.52, 3.72, 3.98], [4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.47, 4.499999999999999, 4.499999999999999, 4.52]]","[[5.065356246580058, 4.886156812088416, 4.707132801071505, 4.528314006499744, 4.349748344569945, 4.17151076188865, 3.993692603918349, 3.9285606010878436, 3.981402167888915, 4.078318147274291], [4.161349639104605, 4.144391965977801, 4.1256728987089195, 4.10508555531784, 4.08240727541012, 4.057280315388488, 4.029339257855731, 4.003607222814876, 4.028810551543551, 3.986999740977603]]","[5.123307971569335, 2.7874843982652004]"
133,"[[1.96, 1.96, 2.0, 2.3, 2.8, 3.21, 3.52, 3.72, 3.98, 4.19], [4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.47, 4.499999999999999, 4.499999999999999, 4.52, 4.529999999999999]]","[[4.886156812088416, 4.707132801071505, 4.528314006499744, 4.349748344569945, 4.17151076188865, 3.993692603918349, 3.9285606010878436, 3.981402167888915, 4.078318147274291, 4.021315116214795], [4.144391965977801, 4.1256728987089195, 4.10508555531784, 4.08240727541012, 4.057280315388488, 4.029339257855731, 4.003607222814876, 4.028810551543551, 3.986999740977603, 3.816264113617552]]","[5.587669033336682, 2.6761333553320297]"
134,"[[1.96, 2.0, 2.3, 2.8, 3.21, 3.52, 3.72, 3.98, 4.19, 4.4], [4.459999999999999, 4.459999999999999, 4.459999999999999, 4.459999999999999, 4.47, 4.499999999999999, 4.499999999999999, 4.52, 4.529999999999999, 4.529999999999999]]","[[4.707132801071505, 4.528314006499744, 4.349748344569945, 4.17151076188865, 3.993692603918349, 3.9285606010878436, 3.981402167888915, 4.078318147274291, 4.021315116214795, 3.9907608996778374], [4.1256728987089195, 4.10508555531784, 4.08240727541012, 4.057280315388488, 4.029339257855731, 4.003607222814876, 4.028810551543551, 3.986999740977603, 3.816264113617552, 3.6388762903268517]]","[6.194660998478497, 2.7633039069230736]"
135,"[[2.0, 2.3, 2.8, 3.21, 3.52, 3.72, 3.98, 4.19, 4.4, 4.62], [4.459999999999999, 4.459999999999999, 4.459999999999999, 4.47, 4.499999999999999, 4.499999999999999, 4.52, 4.529999999999999, 4.529999999999999, 4.55]]","[[4.528314006499744, 4.349748344569945, 4.17151076188865, 3.993692603918349, 3.9285606010878436, 3.981402167888915, 4.078318147274291, 4.021315116214795, 3.9907608996778374, 3.9895032737674305], [4.10508555531784, 4.08240727541012, 4.057280315388488, 4.029339257855731, 4.003607222814876, 4.028810551543551, 3.986999740977603, 3.816264113617552, 3.6388762903268517, 3.458880683777499]]","[6.589108357233007, 3.173181673882174]"
136,"[[2.3, 2.8, 3.21, 3.52, 3.72, 3.98, 4.19, 4.4, 4.62, 4.81], [4.459999999999999, 4.459999999999999, 4.47, 4.499999999999999, 4.499999999999999, 4.52, 4.529999999999999, 4.529999999999999, 4.55, 4.55]]","[[4.349748344569945, 4.17151076188865, 3.993692603918349, 3.9285606010878436, 3.981402167888915, 4.078318147274291, 4.021315116214795, 3.9907608996778374, 3.9895032737674305, 4.019816242016417], [4.08240727541012, 4.057280315388488, 4.029339257855731, 4.003607222814876, 4.028810551543551, 3.986999740977603, 3.816264113617552, 3.6388762903268517, 3.458880683777499, 3.281451475483216]]","[6.810213409222228, 3.5622125981867683]"
137,"[[2.8, 3.21, 3.52, 3.72, 3.98, 4.19, 4.4, 4.62, 4.81, 5.03], [4.459999999999999, 4.47, 4.499999999999999, 4.499999999999999, 4.52, 4.529999999999999, 4.529999999999999, 4.55, 4.55, 4.56]]","[[4.17151076188865, 3.993692603918349, 3.9285606010878436, 3.981402167888915, 4.078318147274291, 4.021315116214795, 3.9907608996778374, 3.9895032737674305, 4.019816242016417, 4.081442371211373], [4.057280315388488, 4.029339257855731, 4.003607222814876, 4.028810551543551, 3.986999740977603, 3.816264113617552, 3.6388762903268517, 3.458880683777499, 3.281451475483216, 3.112329566197498]]","[6.979819074473702, 3.774067246632679]"
138,"[[3.21, 3.52, 3.72, 3.98, 4.19, 4.4, 4.62, 4.81, 5.03, 5.29], [4.47, 4.499999999999999, 4.499999999999999, 4.52, 4.529999999999999, 4.529999999999999, 4.55, 4.55, 4.56, 4.579999999999999]]","[[3.993692603918349, 3.9285606010878436, 3.981402167888915, 4.078318147274291, 4.021315116214795, 3.9907608996778374, 3.9895032737674305, 4.019816242016417, 4.081442371211373, 4.171338817112204], [4.029339257855731, 4.003607222814876, 4.028810551543551, 3.986999740977603, 3.816264113617552, 3.6388762903268517, 3.458880683777499, 3.281451475483216, 3.112329566197498, 2.9563852523723417]]","[7.368927737705466, 4.080821154014187]"
139,"[[3.52, 3.72, 3.98, 4.19, 4.4, 4.62, 4.81, 5.03, 5.29, 5.59], [4.499999999999999, 4.499999999999999, 4.52, 4.529999999999999, 4.529999999999999, 4.55, 4.55, 4.56, 4.579999999999999, 4.579999999999999]]","[[3.9285606010878436, 3.981402167888915, 4.078318147274291, 4.021315116214795, 3.9907608996778374, 3.9895032737674305, 4.019816242016417, 4.081442371211373, 4.171338817112204, 4.285812111663617], [4.003607222814876, 4.028810551543551, 3.986999740977603, 3.816264113617552, 3.6388762903268517, 3.458880683777499, 3.281451475483216, 3.112329566197498, 2.9563852523723417, 2.8174756960612464]]","[7.7237429340360535, 4.161326308701627]"
140,"[[3.72, 3.98, 4.19, 4.4, 4.62, 4.81, 5.03, 5.29, 5.59, 5.75], [4.499999999999999, 4.52, 4.529999999999999, 4.529999999999999, 4.55, 4.55, 4.56, 4.579999999999999, 4.579999999999999, 4.569999999999999]]","[[3.981402167888915, 4.078318147274291, 4.021315116214795, 3.9907608996778374, 3.9895032737674305, 4.019816242016417, 4.081442371211373, 4.171338817112204, 4.285812111663617, 4.419818513430645], [4.028810551543551, 3.986999740977603, 3.816264113617552, 3.6388762903268517, 3.458880683777499, 3.281451475483216, 3.112329566197498, 2.9563852523723417, 2.8174756960612464, 2.6972996406864174]]","[7.866089694537212, 3.936884444267655]"
141,"[[3.98, 4.19, 4.4, 4.62, 4.81, 5.03, 5.29, 5.59, 5.75, 5.94], [4.52, 4.529999999999999, 4.529999999999999, 4.55, 4.55, 4.56, 4.579999999999999, 4.579999999999999, 4.569999999999999, 4.569999999999999]]","[[4.078318147274291, 4.021315116214795, 3.9907608996778374, 3.9895032737674305, 4.019816242016417, 4.081442371211373, 4.171338817112204, 4.285812111663617, 4.419818513430645, 4.568187363433139], [3.986999740977603, 3.816264113617552, 3.6388762903268517, 3.458880683777499, 3.281451475483216, 3.112329566197498, 2.9563852523723417, 2.8174756960612464, 2.6972996406864174, 2.595384556675573]]","[7.9004248455040615, 3.766819316769262]"
142,"[[4.19, 4.4, 4.62, 4.81, 5.03, 5.29, 5.59, 5.75, 5.94, 6.16], [4.529999999999999, 4.529999999999999, 4.55, 4.55, 4.56, 4.579999999999999, 4.579999999999999, 4.569999999999999, 4.569999999999999, 4.569999999999999]]","[[4.021315116214795, 3.9907608996778374, 3.9895032737674305, 4.019816242016417, 4.081442371211373, 4.171338817112204, 4.285812111663617, 4.419818513430645, 4.568187363433139, 4.727084287622074], [3.816264113617552, 3.6388762903268517, 3.458880683777499, 3.281451475483216, 3.112329566197498, 2.9563852523723417, 2.8174756960612464, 2.6972996406864174, 2.595384556675573, 2.5108164333471246]]","[8.04984177015076, 3.7154116415151544]"
143,"[[4.4, 4.62, 4.81, 5.03, 5.29, 5.59, 5.75, 5.94, 6.16, 6.4], [4.529999999999999, 4.55, 4.55, 4.56, 4.579999999999999, 4.579999999999999, 4.569999999999999, 4.569999999999999, 4.569999999999999, 4.569999999999999]]","[[3.9907608996778374, 3.9895032737674305, 4.019816242016417, 4.081442371211373, 4.171338817112204, 4.285812111663617, 4.419818513430645, 4.568187363433139, 4.727084287622074, 4.893659180741944], [3.6388762903268517, 3.458880683777499, 3.281451475483216, 3.112329566197498, 2.9563852523723417, 2.8174756960612464, 2.6972996406864174, 2.595384556675573, 2.5108164333471246, 2.442604960836232]]","[8.269932097535767, 3.7250118869913225]"
144,"[[4.62, 4.81, 5.03, 5.29, 5.59, 5.75, 5.94, 6.16, 6.4, 6.63], [4.55, 4.55, 4.56, 4.579999999999999, 4.579999999999999, 4.569999999999999, 4.569999999999999, 4.569999999999999, 4.569999999999999, 4.569999999999999]]","[[3.9895032737674305, 4.019816242016417, 4.081442371211373, 4.171338817112204, 4.285812111663617, 4.419818513430645, 4.568187363433139, 4.727084287622074, 4.893659180741944, 5.06570120848387], [3.458880683777499, 3.281451475483216, 3.112329566197498, 2.9563852523723417, 2.8174756960612464, 2.6972996406864174, 2.595384556675573, 2.5108164333471246, 2.442604960836232, 2.389675378460719]]","[8.49259134329527, 3.695911645550563]"
145,"[[4.81, 5.03, 5.29, 5.59, 5.75, 5.94, 6.16, 6.4, 6.63, 6.79], [4.55, 4.56, 4.579999999999999, 4.579999999999999, 4.569999999999999, 4.569999999999999, 4.569999999999999, 4.569999999999999, 4.569999999999999, 4.569999999999999]]","[[4.019816242016417, 4.081442371211373, 4.171338817112204, 4.285812111663617, 4.419818513430645, 4.568187363433139, 4.727084287622074, 4.893659180741944, 5.06570120848387, 5.241403956845391], [3.281451475483216, 3.112329566197498, 2.9563852523723417, 2.8174756960612464, 2.6972996406864174, 2.595384556675573, 2.5108164333471246, 2.442604960836232, 2.389675378460719, 2.350578777352594]]","[8.629963059857477, 3.664742342988275]"
146,"[[5.03, 5.29, 5.59, 5.75, 5.94, 6.16, 6.4, 6.63, 6.79, 6.95], [4.56, 4.579999999999999, 4.579999999999999, 4.569999999999999, 4.569999999999999, 4.569999999999999, 4.569999999999999, 4.569999999999999, 4.569999999999999, 4.56]]","[[4.081442371211373, 4.171338817112204, 4.285812111663617, 4.419818513430645, 4.568187363433139, 4.727084287622074, 4.893659180741944, 5.06570120848387, 5.241403956845391, 5.419428785839269], [3.112329566197498, 2.9563852523723417, 2.8174756960612464, 2.6972996406864174, 2.595384556675573, 2.5108164333471246, 2.442604960836232, 2.389675378460719, 2.350578777352594, 2.323986292291947]]","[8.689002712764928, 3.6483405832541664]"
147,"[[5.29, 5.59, 5.75, 5.94, 6.16, 6.4, 6.63, 6.79, 6.95, 7.06], [4.579999999999999, 4.579999999999999, 4.569999999999999, 4.569999999999999, 4.569999999999999, 4.569999999999999, 4.569999999999999, 4.569999999999999, 4.56, 4.56]]","[[4.171338817112204, 4.285812111663617, 4.419818513430645, 4.568187363433139, 4.727084287622074, 4.893659180741944, 5.06570120848387, 5.241403956845391, 5.419428785839269, 5.598789540328789], [2.9563852523723417, 2.8174756960612464, 2.6972996406864174, 2.595384556675573, 2.5108164333471246, 2.442604960836232, 2.389675378460719, 2.350578777352594, 2.323986292291947, 2.3088297838236294]]","[8.72270115951519, 3.645018696215292]"
148,"[[5.59, 5.75, 5.94, 6.16, 6.4, 6.63, 6.79, 6.95, 7.06, 7.14], [4.579999999999999, 4.569999999999999, 4.569999999999999, 4.569999999999999, 4.569999999999999, 4.569999999999999, 4.569999999999999, 4.56, 4.56, 4.56]]","[[4.285812111663617, 4.419818513430645, 4.568187363433139, 4.727084287622074, 4.893659180741944, 5.06570120848387, 5.241403956845391, 5.419428785839269, 5.598789540328789, 5.778730170243925], [2.8174756960612464, 2.6972996406864174, 2.595384556675573, 2.5108164333471246, 2.442604960836232, 2.389675378460719, 2.350578777352594, 2.323986292291947, 2.3088297838236294, 2.304207045918025]]","[8.731253640168852, 3.6014985631757153]"
149,"[[5.75, 5.94, 6.16, 6.4, 6.63, 6.79, 6.95, 7.06, 7.14, 7.16], [4.569999999999999, 4.569999999999999, 4.569999999999999, 4.569999999999999, 4.569999999999999, 4.569999999999999, 4.56, 4.56, 4.56, 4.56]]","[[4.419818513430645, 4.568187363433139, 4.727084287622074, 4.893659180741944, 5.06570120848387, 5.241403956845391, 5.419428785839269, 5.598789540328789, 5.778730170243925, 5.958664192729938], [2.6972996406864174, 2.595384556675573, 2.5108164333471246, 2.442604960836232, 2.389675378460719, 2.350578777352594, 2.323986292291947, 2.3088297838236294, 2.304207045918025, 2.3090801919247363]]","[8.654378428035724, 3.465174266174004]"
150,"[[5.94, 6.16, 6.4, 6.63, 6.79, 6.95, 7.06, 7.14, 7.16, 7.16], [4.569999999999999, 4.569999999999999, 4.569999999999999, 4.569999999999999, 4.569999999999999, 4.56, 4.56, 4.56, 4.56, 4.56]]","[[4.568187363433139, 4.727084287622074, 4.893659180741944, 5.06570120848387, 5.241403956845391, 5.419428785839269, 5.598789540328789, 5.778730170243925, 5.958664192729938, 6.138192069554807], [2.595384556675573, 2.5108164333471246, 2.442604960836232, 2.389675378460719, 2.350578777352594, 2.323986292291947, 2.3088297838236294, 2.304207045918025, 2.3090801919247363, 2.322108677744461]]","[8.488859307790282, 3.362053326487137]"
151,"[[6.16, 6.4, 6.63, 6.79, 6.95, 7.06, 7.14, 7.16, 7.16, 7.16], [4.569999999999999, 4.569999999999999, 4.569999999999999, 4.569999999999999, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56]]","[[4.727084287622074, 4.893659180741944, 5.06570120848387, 5.241403956845391, 5.419428785839269, 5.598789540328789, 5.778730170243925, 5.958664192729938, 6.138192069554807, 6.317029159013173], [2.5108164333471246, 2.442604960836232, 2.389675378460719, 2.350578777352594, 2.323986292291947, 2.3088297838236294, 2.304207045918025, 2.3090801919247363, 2.322108677744461, 2.3425364880544435]]","[8.17793361419811, 3.062949934480835]"
152,"[[6.4, 6.63, 6.79, 6.95, 7.06, 7.14, 7.16, 7.16, 7.16, 7.16], [4.569999999999999, 4.569999999999999, 4.569999999999999, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56]]","[[4.893659180741944, 5.06570120848387, 5.241403956845391, 5.419428785839269, 5.598789540328789, 5.778730170243925, 5.958664192729938, 6.138192069554807, 6.317029159013173, 6.4951555746240786], [2.442604960836232, 2.389675378460719, 2.350578777352594, 2.323986292291947, 2.3088297838236294, 2.304207045918025, 2.3090801919247363, 2.322108677744461, 2.3425364880544435, 2.3684397708890743]]","[7.674764396492975, 2.3654513579128094]"
153,"[[6.63, 6.79, 6.95, 7.06, 7.14, 7.16, 7.16, 7.16, 7.16, 7.16], [4.569999999999999, 4.569999999999999, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56]]","[[5.06570120848387, 5.241403956845391, 5.419428785839269, 5.598789540328789, 5.778730170243925, 5.958664192729938, 6.138192069554807, 6.317029159013173, 6.4951555746240786, 6.636708633248346], [2.389675378460719, 2.350578777352594, 2.323986292291947, 2.3088297838236294, 2.304207045918025, 2.3090801919247363, 2.322108677744461, 2.3425364880544435, 2.3684397708890743, 2.3680811613319226]]","[6.994754568879144, 1.5728507726905652]"
154,"[[6.79, 6.95, 7.06, 7.14, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16], [4.569999999999999, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56]]","[[5.241403956845391, 5.419428785839269, 5.598789540328789, 5.778730170243925, 5.958664192729938, 6.138192069554807, 6.317029159013173, 6.4951555746240786, 6.636708633248346, 6.679674145524042], [2.350578777352594, 2.323986292291947, 2.3088297838236294, 2.304207045918025, 2.3090801919247363, 2.322108677744461, 2.3425364880544435, 2.3684397708890743, 2.3680811613319226, 2.2726535146949596]]","[6.888912644927042, 2.9704214876411266]"
155,"[[6.95, 7.06, 7.14, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16], [4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56]]","[[5.419428785839269, 5.598789540328789, 5.778730170243925, 5.958664192729938, 6.138192069554807, 6.317029159013173, 6.4951555746240786, 6.636708633248346, 6.679674145524042, 6.704782765452402], [2.323986292291947, 2.3088297838236294, 2.304207045918025, 2.3090801919247363, 2.322108677744461, 2.3425364880544435, 2.3684397708890743, 2.3680811613319226, 2.2726535146949596, 2.3563856714484994]]","[6.935816835705774, 4.756553613495619]"
156,"[[7.06, 7.14, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16], [4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56]]","[[5.598789540328789, 5.778730170243925, 5.958664192729938, 6.138192069554807, 6.317029159013173, 6.4951555746240786, 6.636708633248346, 6.679674145524042, 6.704782765452402, 6.878566125438182], [2.3088297838236294, 2.304207045918025, 2.3090801919247363, 2.322108677744461, 2.3425364880544435, 2.3684397708890743, 2.3680811613319226, 2.2726535146949596, 2.3563856714484994, 2.403282833324809]]","[7.118501076505153, 4.5514819147457075]"
157,"[[7.14, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16], [4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56]]","[[5.778730170243925, 5.958664192729938, 6.138192069554807, 6.317029159013173, 6.4951555746240786, 6.636708633248346, 6.679674145524042, 6.704782765452402, 6.878566125438182, 7.043855292940018], [2.304207045918025, 2.3090801919247363, 2.322108677744461, 2.3425364880544435, 2.3684397708890743, 2.3680811613319226, 2.2726535146949596, 2.3563856714484994, 2.403282833324809, 2.47455338198658]]","[7.262039138221619, 4.662565028257331]"
158,"[[7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16], [4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56]]","[[5.958664192729938, 6.138192069554807, 6.317029159013173, 6.4951555746240786, 6.636708633248346, 6.679674145524042, 6.704782765452402, 6.878566125438182, 7.043855292940018, 7.198720497243428], [2.3090801919247363, 2.322108677744461, 2.3425364880544435, 2.3684397708890743, 2.3680811613319226, 2.2726535146949596, 2.3563856714484994, 2.403282833324809, 2.47455338198658, 2.56629632992299]]","[7.2710513520765545, 4.6381575970128335]"
159,"[[7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16], [4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56]]","[[6.138192069554807, 6.317029159013173, 6.4951555746240786, 6.636708633248346, 6.679674145524042, 6.704782765452402, 6.878566125438182, 7.043855292940018, 7.198720497243428, 7.341475009662264], [2.322108677744461, 2.3425364880544435, 2.3684397708890743, 2.3680811613319226, 2.2726535146949596, 2.3563856714484994, 2.403282833324809, 2.47455338198658, 2.56629632992299, 2.675937331305049]]","[7.1190880832496815, 4.429841673956416]"
160,"[[7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16], [4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56]]","[[6.317029159013173, 6.4951555746240786, 6.636708633248346, 6.679674145524042, 6.704782765452402, 6.878566125438182, 7.043855292940018, 7.198720497243428, 7.341475009662264, 7.4694415979695234], [2.3425364880544435, 2.3684397708890743, 2.3680811613319226, 2.2726535146949596, 2.3563856714484994, 2.403282833324809, 2.47455338198658, 2.56629632992299, 2.675937331305049, 2.802525451904892]]","[6.929289048225871, 4.266722610718368]"
161,"[[7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16], [4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56]]","[[6.4951555746240786, 6.636708633248346, 6.679674145524042, 6.704782765452402, 6.878566125438182, 7.043855292940018, 7.198720497243428, 7.341475009662264, 7.4694415979695234, 7.5788768077311754], [2.3684397708890743, 2.3680811613319226, 2.2726535146949596, 2.3563856714484994, 2.403282833324809, 2.47455338198658, 2.56629632992299, 2.675937331305049, 2.802525451904892, 2.9454377846981927]]","[6.74664540533402, 4.052835698630993]"
162,"[[7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16], [4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56]]","[[6.636708633248346, 6.679674145524042, 6.704782765452402, 6.878566125438182, 7.043855292940018, 7.198720497243428, 7.341475009662264, 7.4694415979695234, 7.5788768077311754, 7.697926778904874], [2.3680811613319226, 2.2726535146949596, 2.3563856714484994, 2.403282833324809, 2.47455338198658, 2.56629632992299, 2.675937331305049, 2.802525451904892, 2.9454377846981927, 3.1645284872935013]]","[6.727862138859708, 3.9414006453440384]"
163,"[[7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16], [4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56]]","[[6.679674145524042, 6.704782765452402, 6.878566125438182, 7.043855292940018, 7.198720497243428, 7.341475009662264, 7.4694415979695234, 7.5788768077311754, 7.697926778904874, 7.581519022099454], [2.2726535146949596, 2.3563856714484994, 2.403282833324809, 2.47455338198658, 2.56629632992299, 2.675937331305049, 2.802525451904892, 2.9454377846981927, 3.1645284872935013, 3.257753146259566]]","[6.331380024067838, 3.8650793558047014]"
164,"[[7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16, 7.16], [4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56, 4.56]]","[[6.704782765452402, 6.878566125438182, 7.043855292940018, 7.198720497243428, 7.341475009662264, 7.4694415979695234, 7.5788768077311754, 7.697926778904874, 7.581519022099454, 7.682867999628496], [2.3563856714484994, 2.403282833324809, 2.47455338198658, 2.56629632992299, 2.675937331305049, 2.802525451904892, 2.9454377846981927, 3.1645284872935013, 3.257753146259566, 3.4864783662592336]]","[6.999181981638384, 4.078669049147265]"
